llave|pais|cantidad_ciudades|pasajeros|educacion|eventos|negocios|otros|religion|salud|sin_motivo|transito|vacaciones|hub|x1|x2|x3|x4|x5|x6|x7|x8|x9|trm|estaciones|ipc|carnavales|holiday
2020-02|argentina|120|16461|17.0|0.0|39.0|30.0|2.0|3.0|0|9.0|105.0|latinoamerica|0.0|0.0|0.0|0.0|10.0|0.0|17.0|0.0|1.0|3411.0527586206895|3.0|0.0|0.0|0.0
2020-03|argentina|94|9332|14.0|1.0|24.0|24.0|2.0|4.0|0|10.0|78.0|latinoamerica|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|34.0|3877.048387096774|1.0|0.0|0.0|0.0
2020-04|argentina|97|10707|0.0|0.0|0.0|0.0|0.0|0.0|97|0.0|0.0|latinoamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3977.3933333333334|0.0|0.0|0.0|0.0
2020-05|argentina|2|10|0.0|0.0|0.0|2.0|0.0|0.0|0|0.0|2.0|latinoamerica|0.0|0.0|57.0|0.0|0.0|0.0|0.0|0.0|0.0|3858.191612903226|1.0|0.0|0.0|0.0
2020-06|argentina|8|31|1.0|0.0|2.0|8.0|0.0|0.0|0|0.0|3.0|latinoamerica|0.0|0.0|7.0|0.0|1.0|0.0|0.0|0.0|1.0|3701.6043333333337|0.0|0.0|0.0|0.0
2020-07|argentina|9|26|0.0|0.0|3.0|6.0|1.0|0.0|0|0.0|3.0|latinoamerica|0.0|0.0|6.0|0.0|2.0|0.0|0.0|0.0|0.0|3657.8667741935483|0.0|0.0|0.0|0.0
2020-08|argentina|9|23|0.0|0.0|6.0|7.0|0.0|0.0|0|0.0|1.0|latinoamerica|0.0|0.0|35.0|0.0|0.0|1.0|44.0|0.0|0.0|3783.025806451613|0.0|0.0|0.0|0.0
2020-09|argentina|14|138|0.0|0.0|4.0|8.0|0.0|0.0|0|0.0|9.0|latinoamerica|0.0|0.0|9.0|0.0|0.0|0.0|0.0|0.0|0.0|3750.2153333333335|2.0|0.0|0.0|0.0
2020-10|argentina|30|249|4.0|0.0|9.0|13.0|1.0|2.0|0|4.0|21.0|latinoamerica|0.0|0.0|1.0|0.0|0.0|0.0|14.0|0.0|0.0|3833.7883870967744|2.0|0.0|0.0|0.0
2020-11|argentina|67|755|5.0|0.0|15.0|16.0|0.0|3.0|0|4.0|57.0|latinoamerica|0.0|0.0|10.0|0.0|0.0|0.0|1.0|3.0|1.0|3685.6266666666666|2.0|0.0|0.0|0.0
2020-12|argentina|115|1814|3.0|0.0|14.0|19.0|0.0|1.0|0|5.0|109.0|latinoamerica|0.0|0.0|4.0|0.0|0.0|0.0|0.0|0.0|0.0|3466.1270967741934|3.0|0.0|0.0|0.0
2021-01|argentina|116|2320|4.0|0.0|27.0|28.0|1.0|1.0|0|4.0|106.0|latinoamerica|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|3491.3216129032257|3.0|0.73|0.0|2.0
2021-02|argentina|76|1937|4.0|0.0|15.0|22.0|2.0|2.0|0|5.0|65.0|latinoamerica|0.0|0.0|3.0|0.0|0.0|0.0|0.0|0.0|1.0|3554.5042857142857|3.0|0.41|0.0|0.0
2021-03|argentina|98|2217|5.0|0.0|24.0|23.0|1.0|1.0|0|5.0|85.0|latinoamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|3612.7683870967744|1.0|0.64|0.0|1.0
2021-04|argentina|67|1297|6.0|0.0|15.0|24.0|2.0|1.0|0|7.0|51.0|latinoamerica|0.0|0.0|4.0|0.0|3.0|0.0|19.0|1.0|1.0|3650.776|1.0|0.51|0.0|2.0
2021-05|argentina|51|1485|1.0|0.0|19.0|23.0|3.0|1.0|0|12.0|37.0|latinoamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|3735.6661290322577|1.0|0.59|0.0|2.0
2021-06|argentina|55|1300|4.0|0.0|20.0|18.0|2.0|2.0|0|7.0|43.0|latinoamerica|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|1.0|3685.0426666666667|0.0|1.0|3.0|2.0
2021-07|argentina|56|1194|6.0|0.0|16.0|27.0|1.0|5.0|0|8.0|38.0|latinoamerica|0.0|0.0|8.0|0.0|0.0|0.0|13.0|0.0|2.0|3829.418064516129|0.0|-0.05|2.0|2.0
2021-08|argentina|60|1562|7.0|0.0|23.0|21.0|3.0|2.0|0|9.0|49.0|latinoamerica|0.0|0.0|14.0|0.0|0.0|0.0|0.0|0.0|2.0|3881.183548387097|0.0|0.32|1.0|2.0
2021-09|argentina|81|1535|8.0|0.0|20.0|28.0|1.0|1.0|0|6.0|65.0|latinoamerica|0.0|0.0|5.0|0.0|0.0|0.0|12.0|0.0|2.0|3821.5376666666666|2.0|0.45|0.0|0.0
2021-10|argentina|94|2848|10.0|0.0|22.0|31.0|1.0|2.0|0|13.0|77.0|latinoamerica|0.0|0.0|5.0|0.0|0.0|0.0|0.0|0.0|0.0|3773.3841935483874|2.0|0.38|1.0|1.0
2021-11|argentina|117|5457|11.0|0.0|27.0|39.0|1.0|3.0|0|12.0|99.0|latinoamerica|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|3902.901|2.0|0.01|0.0|2.0
2021-12|argentina|139|5417|9.0|0.0|19.0|34.0|1.0|2.0|0|14.0|128.0|latinoamerica|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|3963.1335483870967|3.0|0.5|1.0|2.0
2017-01|aruba|13|95|1.0|1.0|3.0|3.0|0.0|5.0|0|0.0|12.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2941.3993548387098|0.0|1.02|1.0|1.0
2017-02|aruba|14|128|0.0|2.0|4.0|3.0|0.0|4.0|0|0.0|13.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2879.5667857142857|0.0|1.01|1.0|0.0
2017-03|aruba|13|95|1.0|1.0|3.0|2.0|0.0|5.0|0|0.0|12.0|norteamerica|0.0|0.0|0.0|2.0|0.0|0.0|1.0|0.0|0.0|2942.286129032258|2.0|0.47|0.0|1.0
2017-04|aruba|20|145|1.0|2.0|3.0|2.0|0.0|5.0|0|0.0|18.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2877.8216666666663|2.0|0.47|1.0|2.0
2017-05|aruba|18|131|0.0|2.0|2.0|3.0|0.0|7.0|0|0.0|16.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2923.6129032258063|2.0|0.23|0.0|2.0
2017-06|aruba|12|113|0.0|0.0|4.0|1.0|0.0|5.0|0|0.0|11.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2957.0983333333334|3.0|0.11|2.0|2.0
2017-07|aruba|21|202|1.0|1.0|4.0|2.0|0.0|5.0|0|0.0|19.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3036.5838709677423|3.0|-0.05|2.0|2.0
2017-08|aruba|20|141|0.0|0.0|2.0|2.0|0.0|8.0|0|0.0|18.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2973.2048387096775|3.0|0.14|1.0|2.0
2017-09|aruba|16|116|0.0|1.0|2.0|2.0|0.0|4.0|0|0.0|16.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2917.085|1.0|0.04|0.0|0.0
2017-10|aruba|15|126|1.0|2.0|4.0|1.0|0.0|4.0|0|0.0|12.0|norteamerica|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|2953.7558064516134|1.0|0.02|0.0|1.0
2017-11|aruba|18|116|0.0|4.0|5.0|2.0|0.0|5.0|0|0.0|16.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|3013.4666666666667|1.0|0.18|0.0|2.0
2017-12|aruba|22|169|0.0|1.0|4.0|1.0|0.0|4.0|0|0.0|22.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2991.7619354838707|0.0|0.38|1.0|2.0
2018-01|aruba|15|109|0.0|0.0|3.0|1.0|0.0|6.0|0|0.0|15.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2868.5722580645165|0.0|0.63|1.0|2.0
2018-02|aruba|17|174|0.0|2.0|5.0|0.0|0.0|6.0|0|0.0|16.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2860.252857142857|0.0|0.71|1.0|0.0
2018-03|aruba|17|181|0.0|0.0|3.0|0.0|0.0|5.0|0|0.0|16.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2847.9306451612906|2.0|0.24|0.0|3.0
2018-04|aruba|18|173|0.0|2.0|4.0|1.0|0.0|6.0|0|0.0|17.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2766.2850000000003|2.0|0.46|1.0|0.0
2018-05|aruba|20|164|0.0|3.0|4.0|2.0|0.0|5.0|0|0.0|19.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2861.825806451613|2.0|0.25|0.0|2.0
2018-06|aruba|15|148|0.0|2.0|3.0|2.0|0.0|5.0|0|0.0|15.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2889.689|3.0|0.15|2.0|2.0
2018-07|aruba|26|377|0.0|4.0|1.0|3.0|0.0|5.0|0|0.0|26.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|2885.3219354838707|3.0|-0.13|1.0|2.0
2018-08|aruba|18|174|0.0|1.0|4.0|4.0|0.0|4.0|0|0.0|15.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2958.6667741935485|3.0|0.12|1.0|2.0
2018-09|aruba|20|216|0.0|1.0|4.0|4.0|0.0|5.0|0|0.0|18.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3033.7679999999996|1.0|0.16|0.0|0.0
2018-10|aruba|24|221|0.0|3.0|5.0|6.0|0.0|6.0|0|0.0|19.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3084.830967741935|1.0|0.12|0.0|1.0
2018-11|aruba|19|180|0.0|2.0|4.0|4.0|0.0|11.0|0|0.0|13.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3194.0343333333335|1.0|0.12|0.0|2.0
2018-12|aruba|34|282|0.0|1.0|4.0|3.0|0.0|5.0|0|0.0|33.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3218.5509677419354|0.0|0.3|1.0|1.0
2019-01|aruba|18|137|1.0|2.0|4.0|3.0|0.0|5.0|1|0.0|17.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3165.188064516129|0.0|0.6|1.0|2.0
2019-01|aruba|18|137|1.0|2.0|4.0|3.0|0.0|5.0|1|0.0|17.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3165.188064516129|0.0|2020.0|1.0|2.0
2019-01|aruba|18|137|1.0|2.0|4.0|3.0|0.0|5.0|1|0.0|17.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3165.188064516129|0.0|0.38|1.0|2.0
2019-02|aruba|21|175|0.0|2.0|2.0|7.0|0.0|7.0|1|0.0|18.0|norteamerica|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|3115.8385714285714|0.0|0.57|0.0|0.0
2019-02|aruba|21|175|0.0|2.0|2.0|7.0|0.0|7.0|1|0.0|18.0|norteamerica|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|3115.8385714285714|0.0|0.42|0.0|0.0
2019-03|aruba|24|239|1.0|1.0|2.0|6.0|0.0|7.0|1|0.0|21.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3128.684193548387|2.0|0.43|1.0|1.0
2019-03|aruba|24|239|1.0|1.0|2.0|6.0|0.0|7.0|1|0.0|21.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3128.684193548387|2.0|0.67|1.0|1.0
2019-04|aruba|22|329|0.0|2.0|4.0|3.0|0.0|9.0|4|0.0|21.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3155.765|2.0|0.5|0.0|2.0
2019-04|aruba|22|329|0.0|2.0|4.0|3.0|0.0|9.0|4|0.0|21.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3155.765|2.0|0.57|0.0|2.0
2019-05|aruba|25|314|1.0|1.0|5.0|5.0|0.0|6.0|3|0.0|23.0|norteamerica|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3304.4945161290325|2.0|0.31|1.0|1.0
2019-05|aruba|25|314|1.0|1.0|5.0|5.0|0.0|6.0|3|0.0|23.0|norteamerica|0.0|2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3304.4945161290325|2.0|0.16|1.0|1.0
2019-06|aruba|26|271|0.0|4.0|2.0|2.0|0.0|7.0|6|0.0|23.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3260.517|3.0|0.27|2.0|2.0
2019-06|aruba|26|271|0.0|4.0|2.0|2.0|0.0|7.0|6|0.0|23.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3260.517|3.0|-0.32|2.0|2.0
2019-07|aruba|34|488|1.0|0.0|5.0|6.0|0.0|10.0|3|0.0|31.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3206.6003225806453|3.0|0.22|1.0|1.0
2019-07|aruba|34|488|1.0|0.0|5.0|6.0|0.0|10.0|3|0.0|31.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3206.6003225806453|3.0|-0.38|1.0|1.0
2019-08|aruba|27|356|1.0|3.0|4.0|5.0|0.0|5.0|2|0.0|24.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3410.7290322580648|3.0|0.09|1.0|2.0
2019-08|aruba|27|356|1.0|3.0|4.0|5.0|0.0|5.0|2|0.0|24.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3410.7290322580648|3.0|0.0|1.0|2.0
2019-09|aruba|25|307|1.0|3.0|4.0|3.0|0.0|4.0|3|0.0|23.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3399.4570000000003|1.0|0.23|0.0|0.0
2019-09|aruba|25|307|1.0|3.0|4.0|3.0|0.0|4.0|3|0.0|23.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3399.4570000000003|1.0|-0.01|0.0|0.0
2019-10|aruba|24|384|1.0|3.0|3.0|4.0|0.0|5.0|2|0.0|23.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3433.311612903226|1.0|0.16|0.0|1.0
2019-10|aruba|24|384|1.0|3.0|3.0|4.0|0.0|5.0|2|0.0|23.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3433.311612903226|1.0|0.32|0.0|1.0
2019-11|aruba|24|362|1.0|5.0|3.0|5.0|0.0|9.0|3|0.0|18.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3401.473|1.0|0.1|0.0|2.0
2019-11|aruba|24|362|1.0|5.0|3.0|5.0|0.0|9.0|3|0.0|18.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3401.473|1.0|-0.06|0.0|2.0
2019-12|aruba|35|367|0.0|0.0|3.0|8.0|0.0|8.0|1|4.0|34.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3378.0506451612905|0.0|0.26|1.0|1.0
2019-12|aruba|35|367|0.0|0.0|3.0|8.0|0.0|8.0|1|4.0|34.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3378.0506451612905|0.0|-0.15|1.0|1.0
2020-01|aruba|21|260|1.0|0.0|4.0|4.0|0.0|6.0|0|5.0|19.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3311.1893548387097|0.0|0.0|0.0|0.0
2020-02|aruba|25|323|0.0|0.0|4.0|5.0|0.0|7.0|0|5.0|21.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3411.0527586206895|0.0|0.0|0.0|0.0
2020-03|aruba|23|148|0.0|0.0|4.0|5.0|0.0|7.0|0|3.0|20.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3877.048387096774|2.0|0.0|0.0|0.0
2020-04|aruba|20|187|0.0|0.0|0.0|0.0|0.0|0.0|20|0.0|0.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3977.3933333333334|0.0|0.0|0.0|0.0
2020-05|aruba|20|187|0.0|0.0|0.0|0.0|0.0|0.0|20|0.0|0.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3858.191612903226|0.0|0.0|0.0|0.0
2020-06|aruba|1|1|0.0|0.0|0.0|1.0|0.0|0.0|0|0.0|0.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3701.6043333333337|3.0|0.0|0.0|0.0
2020-07|aruba|20|187|0.0|0.0|0.0|0.0|0.0|0.0|20|0.0|0.0|norteamerica|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|3657.8667741935483|0.0|0.0|0.0|0.0
2020-08|aruba|20|187|0.0|0.0|0.0|0.0|0.0|0.0|20|0.0|0.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|3783.025806451613|0.0|0.0|0.0|0.0
2020-09|aruba|2|2|0.0|0.0|0.0|1.0|0.0|1.0|0|0.0|0.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3750.2153333333335|1.0|0.0|0.0|0.0
2020-10|aruba|3|4|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|3.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3833.7883870967744|1.0|0.0|0.0|0.0
2020-11|aruba|6|15|0.0|0.0|0.0|2.0|0.0|1.0|0|0.0|5.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3685.6266666666666|1.0|0.0|0.0|0.0
2020-12|aruba|29|143|1.0|0.0|2.0|2.0|0.0|5.0|0|2.0|26.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3466.1270967741934|0.0|0.0|0.0|0.0
2021-01|aruba|17|68|1.0|0.0|1.0|1.0|0.0|7.0|0|1.0|16.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3491.3216129032257|0.0|0.73|0.0|2.0
2021-02|aruba|18|80|0.0|0.0|3.0|2.0|0.0|3.0|0|2.0|16.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3554.5042857142857|0.0|0.41|0.0|0.0
2021-03|aruba|17|69|0.0|0.0|2.0|5.0|0.0|4.0|0|0.0|13.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3612.7683870967744|2.0|0.64|0.0|1.0
2021-04|aruba|13|92|0.0|0.0|2.0|0.0|0.0|3.0|0|1.0|13.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|3650.776|2.0|0.51|0.0|2.0
2021-05|aruba|16|75|1.0|0.0|3.0|1.0|0.0|3.0|0|1.0|14.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3735.6661290322577|2.0|0.59|0.0|2.0
2021-06|aruba|12|93|0.0|0.0|2.0|1.0|0.0|4.0|0|3.0|12.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3685.0426666666667|3.0|1.0|3.0|2.0
2021-07|aruba|30|241|0.0|0.0|3.0|9.0|0.0|7.0|0|1.0|26.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3829.418064516129|3.0|-0.05|2.0|2.0
2021-08|aruba|21|209|0.0|0.0|2.0|5.0|0.0|4.0|0|2.0|20.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3881.183548387097|3.0|0.32|1.0|2.0
2021-09|aruba|19|188|1.0|0.0|4.0|5.0|0.0|5.0|0|5.0|16.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3821.5376666666666|1.0|0.45|0.0|0.0
2021-10|aruba|21|207|0.0|0.0|3.0|4.0|0.0|6.0|0|2.0|20.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3773.3841935483874|1.0|0.38|1.0|1.0
2021-11|aruba|24|213|0.0|0.0|6.0|6.0|0.0|5.0|0|2.0|22.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3902.901|1.0|0.01|0.0|2.0
2021-12|aruba|39|325|1.0|0.0|4.0|4.0|0.0|6.0|0|7.0|37.0|norteamerica|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3963.1335483870967|0.0|0.5|1.0|2.0
2017-01|australia|38|1617|5.0|6.0|10.0|7.0|0.0|1.0|0|1.0|36.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2941.3993548387098|0.0|1.02|1.0|1.0
2017-02|australia|33|1106|2.0|5.0|10.0|7.0|0.0|1.0|0|1.0|30.0|asia|0.0|0.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|2879.5667857142857|0.0|1.01|1.0|0.0
2017-03|australia|41|1125|2.0|4.0|11.0|4.0|0.0|2.0|0|0.0|39.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2942.286129032258|2.0|0.47|0.0|1.0
2017-04|australia|37|1096|2.0|4.0|9.0|7.0|0.0|1.0|0|0.0|35.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2877.8216666666663|2.0|0.47|1.0|2.0
2017-05|australia|34|1159|1.0|3.0|12.0|8.0|0.0|1.0|0|0.0|30.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2923.6129032258063|3.0|0.23|0.0|2.0
2017-06|australia|34|1279|4.0|7.0|10.0|4.0|0.0|0.0|0|0.0|32.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2957.0983333333334|3.0|0.11|2.0|2.0
2017-07|australia|38|1481|3.0|6.0|7.0|8.0|0.0|2.0|0|0.0|36.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3036.5838709677423|3.0|-0.05|2.0|2.0
2017-08|australia|40|1236|2.0|6.0|10.0|7.0|0.0|4.0|0|1.0|36.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2973.2048387096775|1.0|0.14|1.0|2.0
2017-09|australia|34|1135|3.0|4.0|10.0|5.0|1.0|1.0|0|0.0|32.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2917.085|1.0|0.04|0.0|0.0
2017-10|australia|35|1246|3.0|7.0|13.0|5.0|0.0|2.0|0|0.0|31.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2953.7558064516134|1.0|0.02|0.0|1.0
2017-11|australia|52|1552|3.0|6.0|12.0|7.0|0.0|3.0|0|0.0|48.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3013.4666666666667|0.0|0.18|0.0|2.0
2017-12|australia|60|2074|4.0|5.0|7.0|9.0|0.0|3.0|0|1.0|57.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2991.7619354838707|0.0|0.38|1.0|2.0
2018-01|australia|49|1687|4.0|5.0|13.0|7.0|0.0|1.0|0|1.0|42.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2868.5722580645165|0.0|0.63|1.0|2.0
2018-02|australia|37|1165|2.0|4.0|10.0|8.0|1.0|3.0|0|0.0|33.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2860.252857142857|0.0|0.71|1.0|0.0
2018-03|australia|41|1221|3.0|10.0|12.0|7.0|0.0|2.0|0|0.0|33.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2847.9306451612906|2.0|0.24|0.0|3.0
2018-04|australia|29|1121|4.0|4.0|10.0|6.0|0.0|0.0|0|0.0|25.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2766.2850000000003|2.0|0.46|1.0|0.0
2018-05|australia|39|1202|1.0|7.0|10.0|8.0|0.0|1.0|0|0.0|35.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2861.825806451613|3.0|0.25|0.0|2.0
2018-06|australia|41|1317|2.0|4.0|9.0|8.0|0.0|2.0|0|0.0|35.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2889.689|3.0|0.15|2.0|2.0
2018-07|australia|43|1358|5.0|5.0|11.0|6.0|0.0|5.0|0|0.0|38.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2885.3219354838707|3.0|-0.13|1.0|2.0
2018-08|australia|42|1261|3.0|5.0|8.0|4.0|1.0|2.0|0|0.0|40.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2958.6667741935485|1.0|0.12|1.0|2.0
2018-09|australia|42|1240|2.0|5.0|9.0|6.0|0.0|2.0|0|0.0|39.0|asia|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|3033.7679999999996|1.0|0.16|0.0|0.0
2018-10|australia|39|1207|3.0|8.0|9.0|6.0|0.0|3.0|0|0.0|35.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3084.830967741935|1.0|0.12|0.0|1.0
2018-11|australia|55|1454|2.0|6.0|8.0|7.0|0.0|2.0|0|0.0|53.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3194.0343333333335|0.0|0.12|0.0|2.0
2018-12|australia|73|2408|2.0|3.0|11.0|5.0|0.0|3.0|0|0.0|71.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3218.5509677419354|0.0|0.3|1.0|1.0
2019-01|australia|41|1573|3.0|3.0|10.0|5.0|0.0|3.0|2|0.0|40.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3165.188064516129|0.0|0.6|1.0|2.0
2019-01|australia|41|1573|3.0|3.0|10.0|5.0|0.0|3.0|2|0.0|40.0|asia|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3165.188064516129|0.0|2020.0|1.0|2.0
